timestamp,combination,total_fps,view1_fps,view2_fps,view3_fps,view4_fps,view1_infer_ms,view2_infer_ms,view3_infer_ms,view4_infer_ms,drop_rate_fps,v_score
2026-04-03 07:35:44,combination_1,18.38,2.91,3.00,4.87,7.59,343.34,333.80,205.18,131.69,43.7732,2.026484
2026-04-03 07:35:45,combination_1,18.60,3.10,3.21,4.85,7.44,322.48,311.22,206.08,134.50,43.3389,2.054322
2026-04-03 07:35:46,combination_1,17.41,3.26,3.37,4.85,5.93,306.44,296.44,206.25,168.74,44.4064,2.312429
2026-04-03 07:35:47,combination_1,16.69,3.19,3.49,5.05,4.95,313.08,286.66,197.83,201.93,43.7116,2.498214
2026-04-03 07:35:48,combination_1,16.41,3.03,3.53,5.13,4.72,330.03,283.24,194.96,211.83,43.9354,2.550882
2026-04-03 07:35:49,combination_1,15.83,2.98,3.44,5.10,4.31,335.55,290.94,196.01,232.19,43.6342,2.711527
2026-04-03 07:35:50,combination_1,15.15,2.90,3.21,5.07,3.98,345.36,311.61,197.24,251.54,42.9245,2.865826
2026-04-03 07:35:51,combination_1,14.83,2.83,3.21,4.95,3.83,353.13,311.67,201.83,260.82,43.0636,2.969878
2026-04-03 07:35:52,combination_1,14.51,2.77,3.19,4.85,3.69,361.42,313.24,206.08,270.66,43.0601,3.075513
2026-04-03 07:35:53,combination_1,14.32,2.74,3.27,4.74,3.58,365.23,305.92,210.91,279.67,43.4741,3.179382
2026-04-03 07:35:54,combination_1,14.69,2.74,3.36,4.67,3.91,364.38,297.72,213.91,255.49,43.2376,3.020490
2026-04-03 07:35:55,combination_1,14.71,2.79,3.28,4.55,4.10,358.97,305.24,219.89,244.10,43.4776,2.979974
2026-04-03 07:35:56,combination_1,14.69,2.84,3.23,4.47,4.15,352.03,309.12,223.64,241.18,43.6005,2.986177
2026-04-03 07:35:57,combination_1,14.92,2.90,3.33,4.49,4.20,345.28,299.97,222.68,238.20,43.6300,2.956582
2026-04-03 07:35:58,combination_1,15.00,2.90,3.42,4.43,4.24,344.25,292.22,225.75,235.90,43.8619,2.962402
2026-04-03 07:35:59,combination_1,15.02,2.92,3.44,4.37,4.27,341.96,290.32,228.69,233.97,44.1289,2.969916
2026-04-03 07:36:00,combination_1,15.13,2.96,3.49,4.40,4.27,338.33,286.18,227.11,233.96,44.1806,2.958050
2026-04-03 07:36:01,combination_1,15.28,3.03,3.53,4.49,4.24,329.86,283.47,222.91,236.06,44.3410,2.942224
2026-04-03 07:36:02,combination_1,15.57,3.09,3.54,4.62,4.31,323.32,282.48,216.26,232.10,44.2658,2.862682
2026-04-03 07:36:03,combination_1,15.70,3.11,3.59,4.64,4.36,321.92,278.23,215.44,229.22,44.2058,2.834946
