timestamp,combination,total_fps,view1_fps,view2_fps,view3_fps,view4_fps,view1_infer_ms,view2_infer_ms,view3_infer_ms,view4_infer_ms,drop_rate_fps,v_score,backlog_total,view1_q,view2_q,view3_q,view4_q,drop_count
2026-07-28 20:02:47,combination_stable,451.53,0.00,451.53,0.00,0.00,0.00,2.21,0.00,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:48,combination_stable,1255.06,226.24,375.54,653.27,0.00,4.42,2.66,1.53,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:49,combination_stable,1326.09,228.26,400.86,696.97,0.00,4.38,2.49,1.43,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:50,combination_stable,1318.35,229.22,392.12,697.01,0.00,4.36,2.55,1.43,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:51,combination_stable,1301.00,231.88,404.57,664.56,0.00,4.31,2.47,1.50,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:52,combination_stable,1285.26,228.93,395.57,660.76,0.00,4.37,2.53,1.51,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:53,combination_stable,1255.79,222.39,393.58,639.82,0.00,4.50,2.54,1.56,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:54,combination_stable,1249.46,223.60,390.81,635.05,0.00,4.47,2.56,1.57,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:55,combination_stable,1261.88,225.60,396.00,640.29,0.00,4.43,2.53,1.56,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:56,combination_stable,1268.51,228.44,395.82,644.26,0.00,4.38,2.53,1.55,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:57,combination_stable,1274.12,229.72,397.98,646.42,0.00,4.35,2.51,1.55,0.00,0.0000,0.000000,0,0,0,0,0,0
2026-07-28 20:02:58,combination_burst,930.01,171.38,245.19,513.44,0.00,5.83,4.08,1.95,0.00,4.0891,4.010010,4,2,2,0,0,45
2026-07-28 20:02:59,combination_burst,668.75,111.71,139.40,417.64,0.00,8.95,7.17,2.39,0.00,9.3334,6.515987,4,2,2,0,0,112
2026-07-28 20:03:00,combination_burst,538.64,79.73,99.71,359.20,0.00,12.54,10.03,2.78,0.00,13.6134,13.203927,4,2,2,0,0,177
2026-07-28 20:03:01,combination_burst,469.01,62.61,79.74,326.66,0.00,15.97,12.54,3.06,0.00,17.2859,13.348147,4,2,2,0,0,242
2026-07-28 20:03:02,combination_burst,421.89,53.38,68.06,300.46,0.00,18.73,14.69,3.33,0.00,20.6634,13.663991,3,1,2,0,0,310
2026-07-28 20:03:03,combination_burst,386.82,45.30,59.90,281.61,0.00,22.07,16.69,3.55,0.00,23.4999,13.682192,4,2,2,0,0,376
2026-07-28 20:03:04,combination_burst,362.91,39.78,54.03,269.10,0.00,25.14,18.51,3.72,0.00,25.9413,13.879466,4,2,2,0,0,441
2026-07-28 20:03:05,combination_burst,343.67,36.24,49.82,257.61,0.00,27.59,20.07,3.88,0.00,28.2227,13.830380,4,2,2,0,0,508
2026-07-28 20:03:06,combination_burst,330.14,32.86,46.35,250.92,0.00,30.43,21.57,3.99,0.00,30.1584,13.939123,4,2,2,0,0,573
2026-07-28 20:03:07,combination_burst,319.12,30.16,43.73,245.23,0.00,33.15,22.87,4.08,0.00,31.9004,14.007308,4,2,2,0,0,638
2026-07-28 20:03:08,combination_burst,310.21,27.96,41.46,240.78,0.00,35.76,24.12,4.15,0.00,33.5240,13.903942,3,1,2,0,0,704
2026-07-28 20:03:09,cand_1,310.83,28.45,42.78,239.61,0.00,35.15,23.38,4.17,0.00,34.9549,9.204507,2,0,0,2,0,769
2026-07-28 20:03:10,cand_1,291.36,31.69,46.16,213.51,0.00,31.56,21.66,4.68,0.00,34.0001,4.534663,0,0,0,0,0,782
2026-07-28 20:03:11,cand_1,306.14,34.82,49.64,221.68,0.00,28.72,20.14,4.51,0.00,32.5826,0.000000,0,0,0,0,0,782
2026-07-28 20:03:12,cand_1,319.32,37.85,52.88,228.60,0.00,26.42,18.91,4.37,0.00,31.2799,0.000000,0,0,0,0,0,782
2026-07-28 20:03:13,cand_1,332.58,40.76,56.12,235.70,0.00,24.53,17.82,4.24,0.00,30.0769,0.000000,0,0,0,0,0,782
2026-07-28 20:03:14,cand_1,345.62,43.60,59.31,242.71,0.00,22.93,16.86,4.12,0.00,28.9629,0.000000,0,0,0,0,0,782
2026-07-28 20:03:15,cand_1,357.26,46.34,62.46,248.45,0.00,21.58,16.01,4.02,0.00,27.9288,0.000000,0,0,0,0,0,782
2026-07-28 20:03:16,cand_1,369.80,49.05,65.55,255.20,0.00,20.39,15.26,3.92,0.00,26.9650,0.000000,0,0,0,0,0,782
2026-07-28 20:03:17,cand_1,380.88,51.57,68.41,260.91,0.00,19.39,14.62,3.83,0.00,26.0665,0.000000,0,0,0,0,0,782
2026-07-28 20:03:18,cand_1,391.87,54.05,71.47,266.35,0.00,18.50,13.99,3.75,0.00,25.2257,0.000000,0,0,0,0,0,782
2026-07-28 20:03:19,cand_1,403.08,56.47,74.36,272.25,0.00,17.71,13.45,3.67,0.00,24.4375,0.000000,0,0,0,0,0,782
2026-07-28 20:03:20,cand_1,413.48,58.84,77.14,277.50,0.00,17.00,12.96,3.60,0.00,23.6971,0.000000,0,0,0,0,0,782
2026-07-28 20:03:21,cand_1,424.20,61.14,79.95,283.10,0.00,16.35,12.51,3.53,0.00,23.0002,0.000000,0,0,0,0,0,782
2026-07-28 20:03:22,cand_1,434.50,63.40,82.69,288.41,0.00,15.77,12.09,3.47,0.00,22.3429,0.000000,0,0,0,0,0,782
2026-07-28 20:03:23,cand_1,443.88,65.49,85.37,293.02,0.00,15.27,11.71,3.41,0.00,21.7213,0.000000,0,0,0,0,0,782
2026-07-28 20:03:24,cand_1,453.09,67.60,88.00,297.49,0.00,14.79,11.36,3.36,0.00,21.1353,0.000000,0,0,0,0,0,782
2026-07-28 20:03:25,cand_1,462.74,69.67,90.61,302.47,0.00,14.35,11.04,3.31,0.00,20.5786,0.000000,0,0,0,0,0,782
2026-07-28 20:03:26,cand_1,472.34,71.76,93.21,307.37,0.00,13.94,10.73,3.25,0.00,20.0513,0.000000,0,0,0,0,0,782
2026-07-28 20:03:27,cand_1,480.65,73.76,95.61,311.28,0.00,13.56,10.46,3.21,0.00,19.5501,0.000000,0,0,0,0,0,782
2026-07-28 20:03:28,cand_1,489.57,75.63,98.18,315.77,0.00,13.22,10.19,3.17,0.00,19.0732,0.000000,0,0,0,0,0,782
2026-07-28 20:03:29,cand_1,498.24,77.38,100.48,320.38,0.00,12.92,9.95,3.12,0.00,18.6188,0.000000,0,0,0,0,0,782
2026-07-28 20:03:30,cand_1,505.27,79.12,102.79,323.36,0.00,12.64,9.73,3.09,0.00,18.1861,0.000000,0,0,0,0,0,782
2026-07-28 20:03:31,cand_1,513.22,80.95,105.10,327.17,0.00,12.35,9.51,3.06,0.00,17.7728,0.000000,0,0,0,0,0,782
2026-07-28 20:03:32,cand_1,519.74,82.56,107.22,329.96,0.00,12.11,9.33,3.03,0.00,17.3779,0.000000,0,0,0,0,0,782
2026-07-28 20:03:33,cand_1,526.76,84.15,109.40,333.21,0.00,11.88,9.14,3.00,0.00,16.9998,0.000000,0,0,0,0,0,782
2026-07-28 20:03:34,cand_1,534.43,85.75,111.61,337.06,0.00,11.66,8.96,2.97,0.00,16.6384,0.000000,0,0,0,0,0,782
2026-07-28 20:03:35,cand_1,540.67,87.29,113.71,339.68,0.00,11.46,8.79,2.94,0.00,16.2917,0.000000,0,0,0,0,0,782
2026-07-28 20:03:36,cand_1,548.01,88.87,115.84,343.30,0.00,11.25,8.63,2.91,0.00,15.9592,0.000000,0,0,0,0,0,782
2026-07-28 20:03:37,cand_1,555.04,90.40,118.02,346.62,0.00,11.06,8.47,2.89,0.00,15.6398,0.000000,0,0,0,0,0,782
2026-07-28 20:03:38,cand_1,561.62,91.89,120.09,349.64,0.00,10.88,8.33,2.86,0.00,15.3332,0.000000,0,0,0,0,0,782
2026-07-28 20:03:39,cand_1,568.55,93.38,122.17,353.00,0.00,10.71,8.19,2.83,0.00,15.0383,0.000000,0,0,0,0,0,782
2026-07-28 20:03:40,cand_1,575.05,94.82,124.07,356.15,0.00,10.55,8.06,2.81,0.00,14.7547,0.000000,0,0,0,0,0,782
2026-07-28 20:03:41,cand_1,580.47,96.18,125.99,358.29,0.00,10.40,7.94,2.79,0.00,14.4814,0.000000,0,0,0,0,0,782
2026-07-28 20:03:42,cand_1,586.68,97.55,127.91,361.22,0.00,10.25,7.82,2.77,0.00,14.2181,0.000000,0,0,0,0,0,782
2026-07-28 20:03:43,cand_1,592.45,98.89,129.76,363.80,0.00,10.11,7.71,2.75,0.00,13.9643,0.000000,0,0,0,0,0,782
2026-07-28 20:03:44,cand_1,598.23,100.18,131.69,366.36,0.00,9.98,7.59,2.73,0.00,13.7192,0.000000,0,0,0,0,0,782
2026-07-28 20:03:45,cand_1,603.80,101.40,133.52,368.88,0.00,9.86,7.49,2.71,0.00,13.4826,0.000000,0,0,0,0,0,782
2026-07-28 20:03:46,cand_1,609.49,102.67,135.32,371.49,0.00,9.74,7.39,2.69,0.00,13.2543,0.000000,0,0,0,0,0,782
2026-07-28 20:03:47,cand_1,613.52,103.71,137.02,372.79,0.00,9.64,7.30,2.68,0.00,13.0332,0.000000,1,1,0,0,0,782
2026-07-28 20:03:48,cand_1,618.92,104.98,138.79,375.15,0.00,9.53,7.20,2.67,0.00,12.8197,0.000000,0,0,0,0,0,782
2026-07-28 20:03:49,cand_1,623.94,106.10,140.46,377.37,0.00,9.42,7.12,2.65,0.00,12.6128,0.000000,0,0,0,0,0,782
2026-07-28 20:03:50,cand_1,629.28,107.22,142.29,379.76,0.00,9.33,7.03,2.63,0.00,12.4127,0.000000,0,0,0,0,0,782
2026-07-28 20:03:51,cand_1,634.05,108.31,143.89,381.84,0.00,9.23,6.95,2.62,0.00,12.2188,0.000000,0,0,0,0,0,782
2026-07-28 20:03:52,cand_1,638.92,109.40,145.50,384.02,0.00,9.14,6.87,2.60,0.00,12.0305,0.000000,0,0,0,0,0,782
2026-07-28 20:03:53,cand_1,643.13,110.47,147.07,385.59,0.00,9.05,6.80,2.59,0.00,11.8485,0.000000,0,0,0,0,0,782
