Top-1 Accuracy,0.4583
Top-5 Accuracy,0.4583
Top-1 Accuracy (>= 3 models),0.3158
Top-5 Accuracy (>= 3 models),0.3158
model_schedules_mnasnet_x4.yaml,<font color='purple'>combination_1</font>,1.0,0.33,0.93
model_schedules_g_r_v_x4.yaml,<font color='purple'>combination_4</font>,1.0,0.75,0.85
model_schedules_g_m_resnet50_resnext50_s_t.yaml,<font color='red'>combination_46</font> (Actual: <font color='blue'>combination_32</font>),0.93,0.92,0.75
model_schedules_g_r_v.yaml,<font color='purple'>combination_8</font>,1.0,0.24,0.95
model_schedules_mnasnet_x3.yaml,<font color='purple'>combination_1</font>,0.97,0.31,0.91
model_schedules_shufflenet-v2-12_x4.yaml,<font color='purple'>combination_1</font>,1.0,0.0,1.0
model_schedules_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_v_x3.yaml,<font color='red'>combination_59</font> (Actual: <font color='blue'>combination_3</font>),0.94,0.81,0.78
model_schedules_mnasnet.yaml,<font color='purple'>combination_1</font>,1.0,0.05,0.99
model_schedules_g_m_resnet50_resnext50_t.yaml,<font color='red'>combination_8</font> (Actual: <font color='blue'>combination_14</font>),0.84,0.79,0.68
model_schedules_g_m.yaml,<font color='purple'>combination_4</font>,1.0,1.0,0.8
model_schedules_m_resnet50_resnext50_x3.yaml,<font color='purple'>combination_4</font>,1.0,0.7,0.86
model_schedules_g_m_r_t_x3.yaml,<font color='red'>combination_7</font> (Actual: <font color='blue'>combination_15</font>),0.94,0.78,0.78
model_schedules_g_m_resnet50_resnext50_s_t_x4.yaml,<font color='purple'>combination_64</font>,1.0,0.8,0.84
model_schedules_g_m_r_t_x2.yaml,"<font color='red'>combination_13</font> (Actual: <font color='blue'>combination_16</font>, <font color='blue'>combination_7</font>)",0.9,0.8,0.74
model_schedules_g_m_resnet50_resnext50_shufflenet-v2-12_squeezenet1.0-12_t_x2.yaml,<font color='red'>combination_56</font> (Actual: <font color='blue'>combination_44</font>),0.87,0.54,0.76
model_schedules_g_t_x3.yaml,<font color='purple'>combination_3</font>,1.0,0.0,1.0
model_schedules_g_m_resnet50_resnext50_t_x2.yaml,<font color='red'>combination_24</font> (Actual: <font color='blue'>combination_30</font>),0.92,0.66,0.79
model_schedules_r_t_v_y.yaml,<font color='purple'>combination_16</font>,1.0,0.75,0.85
model_schedules_g_t_y_x3.yaml,<font color='red'>combination_7</font> (Actual: <font color='blue'>combination_8</font>),0.98,0.97,0.79
model_schedules_g_t_y.yaml,<font color='red'>combination_6</font> (Actual: <font color='blue'>combination_7</font>),0.97,0.95,0.78
model_schedules_m_r_t_y_x2.yaml,<font color='purple'>combination_14</font>,0.99,0.79,0.83
model_schedules_m_r_t_y_x3.yaml,<font color='purple'>combination_16</font>,1.0,0.97,0.81
model_schedules_resnext50_x2.yaml,<font color='purple'>combination_2</font>,1.0,0.0,1.0
model_schedules_gpt2_x4.yaml,<font color='purple'>combination_2</font>,1.0,0.0,1.0
model_schedules_m_resnet50_resnext50_x4.yaml,<font color='red'>combination_2</font> (Actual: <font color='blue'>combination_5</font>),1.0,0.97,0.81
model_schedules_g_m_t_x4.yaml,<font color='purple'>combination_6</font>,1.0,0.6,0.88
model_schedules_tiny-llama-chat-onnx_x4.yaml,<font color='purple'>combination_2</font>,1.0,0.0,1.0
model_schedules_g_m_r_t.yaml,"<font color='red'>combination_3</font> (Actual: <font color='blue'>combination_16</font>, <font color='blue'>combination_7</font>, <font color='blue'>combination_8</font>)",0.93,0.78,0.77
model_schedules_gpt2_x2.yaml,<font color='purple'>combination_2</font>,1.0,0.0,1.0
model_schedules_yolov4.yaml,<font color='purple'>combination_2</font>,1.0,0.0,1.0
model_schedules_squeezenet1.0-12_x4.yaml,<font color='purple'>combination_1</font>,1.0,0.0,1.0
model_schedules_m_r_t_y_x4.yaml,<font color='purple'>combination_9</font>,1.0,0.76,0.85
model_schedules_m_resnet50_resnext50.yaml,<font color='purple'>combination_3</font>,0.98,0.75,0.83
model_schedules_g_m_r_x3.yaml,<font color='red'>combination_4</font> (Actual: <font color='blue'>combination_8</font>),0.93,0.82,0.77
model_schedules_g_m_r_t_x4.yaml,<font color='red'>combination_16</font> (Actual: <font color='blue'>combination_7</font>),1.0,0.96,0.81
model_schedules_g_r_y.yaml,<font color='purple'>combination_2</font>,1.0,0.92,0.82
model_schedules_g_m_r.yaml,<font color='purple'>combination_8</font>,1.0,0.95,0.81
model_schedules_g_m_t.yaml,<font color='purple'>combination_6</font>,1.0,0.67,0.87
model_schedules_r_t_v_y_x4.yaml,<font color='red'>combination_15</font> (Actual: <font color='blue'>combination_11</font>),0.97,0.9,0.79
model_schedules_g_r_v_x2.yaml,<font color='purple'>combination_8</font>,1.0,0.69,0.86
model_schedules_g_m_r_x4.yaml,<font color='purple'>combination_4</font>,1.0,0.81,0.84
model_schedules_g_m_t_x3.yaml,<font color='purple'>combination_6</font>,1.0,0.83,0.83
model_schedules_resnet50_x2.yaml,<font color='purple'>combination_2</font>,1.0,0.0,1.0
