# provenance: {"generated_at": "2026-07-29T18:29:48+09:00", "git_commit": "a8728e67ddf0c96db6e5cd5d57684cedc57136fb (pre-commit HEAD)", "alpha": 0.3, "beta": 1.0, "seed": 42, "input_data": ["/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_gpu/performance_gpu_full540.json", "/home/msyu/PycharmProjects/multimodel-scheduling-mobilint/xgboost_model/full_collection_540/cpu_npu/performance_npu_full540.json"], "experiment": "P1 groupkfold oof", "platform": "gpu"}
combination,models,workload,rate_factor,y3_valid,has_gen,fold,y1_meas,y2_meas,y3_meas,y1_pred,y2_pred,y3_pred,group
combination_399,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,2.0,True,True,2,0.1271054832158643,0.993472939896655,0.1882888475067246,0.11256631463766098,0.9284905791282654,0.1844749003648758,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 2.0)"
combination_395,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.3753821307031205,0.8135338345864662,0.21484935437589672,0.3873736560344696,0.9638233780860901,0.24051128327846527,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_412,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,2.0,True,True,2,0.1756062597061283,0.8017405493608921,0.5903165735567971,0.1487947255373001,0.712681770324707,0.5532675385475159,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 2.0)"
combination_381,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.1307031204937417,1.0,0.1517216642754663,0.14017991721630096,1.0,0.1779041886329651,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_406,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,2.0,True,True,2,0.2808505554891888,0.9997280391623606,0.19884129939995862,0.27185681462287903,1.0,0.21253302693367004,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 2.0)"
combination_386,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.5,True,True,0,0.7845648035992384,0.27690655209452203,0.9072812051649929,0.8129317760467529,0.3468494117259979,0.9431694746017456,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.5)"
combination_415,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,2.0,True,True,2,0.6976167721897025,0.4457438128909438,0.3811297330850404,0.6459469795227051,0.43331336975097656,0.37520474195480347,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 2.0)"
combination_404,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,2.0,True,True,2,0.8210488591566121,0.20097905901550195,0.9186840471756673,0.698576033115387,0.05549349635839462,0.9055336713790894,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 2.0)"
combination_350,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,1.0,0.0,1.0,0.9952340722084045,0.12742893397808075,0.9014788866043091,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
combination_356,"llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x",yolo11s,1.0,True,True,0,0.7265542834820756,0.2057962529274004,0.9024208009563658,0.7787222266197205,0.2514254152774811,0.7902083992958069,"('llama1b,mobilenet_v2,qwen2_vl,resnet50,yolo11l,yolo11m,yolo11s,yolo11x', 1.0)"
