run_id,k,block,block_kind,order,cell_index,placement,gpu_skip_pct,npu_skip_pct,worst_sap,mean_sap,median_sap,p10_sap,sap_small,sap_medium,sap_large,deadline_margin_ms_mean,per_stream_json,t_start,t_end,period_ms,fps,detector,dataset,timestamp
m1_k1_1787895022,1,4,measure,GPU_FIRST,0,GGGG,28.11,0.0,0.09444,0.13392,0.11802,0.09821,0.00717,0.14537,0.40209,-4.457,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10701, ""sap_s"": 0.01474, ""sap_m"": 0.13882, ""sap_l"": 0.48047, ""skip"": 27.44, ""eff_mean_ms"": 28.991, ""infer_mean_ms"": 28.99}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20521, ""sap_s"": 0.00172, ""sap_m"": 0.19161, ""sap_l"": 0.62799, ""skip"": 28.11, ""eff_mean_ms"": 28.766, ""infer_mean_ms"": 28.766}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.12903, ""sap_s"": 0.00288, ""sap_m"": 0.22433, ""sap_l"": 0.26359, ""skip"": 29.89, ""eff_mean_ms"": 29.086, ""infer_mean_ms"": 29.086}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.09444, ""sap_s"": 0.00934, ""sap_m"": 0.02673, ""sap_l"": 0.23632, ""skip"": 26.98, ""eff_mean_ms"": 28.661, ""infer_mean_ms"": 28.661}]",1787895153.228,1787895168.958,33.333,30.0,yolo11s,argoverse-hd-val,1787895168
m1_k1_1787895022,1,4,measure,GPU_FIRST,1,NNNN,0.0,0.96,0.08357,0.12622,0.11492,0.09103,0.00354,0.12976,0.43258,-15.692,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10843, ""sap_s"": 0.01131, ""sap_m"": 0.13964, ""sap_l"": 0.56445, ""skip"": 1.37, ""eff_mean_ms"": 17.784, ""infer_mean_ms"": 17.784}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19147, ""sap_s"": 0.00098, ""sap_m"": 0.17328, ""sap_l"": 0.61453, ""skip"": 1.35, ""eff_mean_ms"": 17.93, ""infer_mean_ms"": 17.93}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12142, ""sap_s"": 0.00049, ""sap_m"": 0.18155, ""sap_l"": 0.33863, ""skip"": 0.22, ""eff_mean_ms"": 17.373, ""infer_mean_ms"": 17.373}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08357, ""sap_s"": 0.0014, ""sap_m"": 0.02457, ""sap_l"": 0.2127, ""skip"": 0.91, ""eff_mean_ms"": 17.479, ""infer_mean_ms"": 17.479}]",1787895168.958,1787895179.286,33.333,30.0,yolo11s,argoverse-hd-val,1787895179
m1_k1_1787895022,1,5,measure,GPU_FIRST,0,GGGG,26.28,0.0,0.09841,0.13347,0.11544,0.1009,0.0072,0.14623,0.40354,-5.105,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.1067, ""sap_s"": 0.01494, ""sap_m"": 0.13739, ""sap_l"": 0.50723, ""skip"": 26.17, ""eff_mean_ms"": 28.208, ""infer_mean_ms"": 28.208}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20458, ""sap_s"": 0.00166, ""sap_m"": 0.19165, ""sap_l"": 0.62468, ""skip"": 23.79, ""eff_mean_ms"": 28.269, ""infer_mean_ms"": 28.268}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.12419, ""sap_s"": 0.00245, ""sap_m"": 0.22701, ""sap_l"": 0.24048, ""skip"": 31.79, ""eff_mean_ms"": 28.87, ""infer_mean_ms"": 28.87}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.09841, ""sap_s"": 0.00976, ""sap_m"": 0.02888, ""sap_l"": 0.24179, ""skip"": 23.38, ""eff_mean_ms"": 27.566, ""infer_mean_ms"": 27.566}]",1787895179.286,1787895194.724,33.333,30.0,yolo11s,argoverse-hd-val,1787895194
m1_k1_1787895022,1,5,measure,GPU_FIRST,1,NNNN,0.0,1.07,0.08286,0.12591,0.11485,0.09066,0.00356,0.13075,0.43205,-15.36,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10885, ""sap_s"": 0.01133, ""sap_m"": 0.14154, ""sap_l"": 0.56548, ""skip"": 0.68, ""eff_mean_ms"": 17.78, ""infer_mean_ms"": 17.78}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19109, ""sap_s"": 0.00102, ""sap_m"": 0.17339, ""sap_l"": 0.61356, ""skip"": 1.35, ""eff_mean_ms"": 18.037, ""infer_mean_ms"": 18.036}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12084, ""sap_s"": 0.00047, ""sap_m"": 0.18338, ""sap_l"": 0.33791, ""skip"": 1.35, ""eff_mean_ms"": 17.864, ""infer_mean_ms"": 17.864}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08286, ""sap_s"": 0.0014, ""sap_m"": 0.0247, ""sap_l"": 0.21124, ""skip"": 0.91, ""eff_mean_ms"": 18.212, ""infer_mean_ms"": 18.212}]",1787895194.724,1787895205.079,33.333,30.0,yolo11s,argoverse-hd-val,1787895205
m1_k1_1787895022,1,6,measure,NPU_FIRST,0,NNNN,0.0,1.3,0.08317,0.12568,0.11402,0.09088,0.00355,0.12905,0.43217,-15.487,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10888, ""sap_s"": 0.01134, ""sap_m"": 0.14168, ""sap_l"": 0.56489, ""skip"": 0.91, ""eff_mean_ms"": 17.824, ""infer_mean_ms"": 17.824}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19149, ""sap_s"": 0.00099, ""sap_m"": 0.1733, ""sap_l"": 0.61294, ""skip"": 1.8, ""eff_mean_ms"": 18.247, ""infer_mean_ms"": 18.247}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.11916, ""sap_s"": 0.00049, ""sap_m"": 0.17696, ""sap_l"": 0.33878, ""skip"": 1.12, ""eff_mean_ms"": 17.817, ""infer_mean_ms"": 17.816}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08317, ""sap_s"": 0.0014, ""sap_m"": 0.02426, ""sap_l"": 0.21205, ""skip"": 1.37, ""eff_mean_ms"": 17.498, ""infer_mean_ms"": 17.498}]",1787895205.079,1787895215.547,33.333,30.0,yolo11s,argoverse-hd-val,1787895215
m1_k1_1787895022,1,6,measure,NPU_FIRST,1,GGGG,27.49,0.0,0.09751,0.13506,0.11925,0.10069,0.00718,0.14672,0.40962,-4.758,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10811, ""sap_s"": 0.01472, ""sap_m"": 0.1383, ""sap_l"": 0.51282, ""skip"": 29.3, ""eff_mean_ms"": 28.739, ""infer_mean_ms"": 28.739}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20421, ""sap_s"": 0.00152, ""sap_m"": 0.19235, ""sap_l"": 0.62411, ""skip"": 27.02, ""eff_mean_ms"": 28.645, ""infer_mean_ms"": 28.645}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.1304, ""sap_s"": 0.00319, ""sap_m"": 0.22536, ""sap_l"": 0.26384, ""skip"": 25.29, ""eff_mean_ms"": 28.326, ""infer_mean_ms"": 28.326}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.09751, ""sap_s"": 0.00929, ""sap_m"": 0.03086, ""sap_l"": 0.23771, ""skip"": 28.34, ""eff_mean_ms"": 28.593, ""infer_mean_ms"": 28.589}]",1787895215.548,1787895231.099,33.333,30.0,yolo11s,argoverse-hd-val,1787895231
m1_k1_1787895022,1,7,measure,GPU_FIRST,0,GGGG,28.08,0.0,0.0971,0.13564,0.12065,0.09968,0.00714,0.14621,0.41613,-4.771,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.10571, ""sap_s"": 0.01467, ""sap_m"": 0.13505, ""sap_l"": 0.47931, ""skip"": 31.98, ""eff_mean_ms"": 29.514, ""infer_mean_ms"": 29.514}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20417, ""sap_s"": 0.00171, ""sap_m"": 0.19197, ""sap_l"": 0.62477, ""skip"": 29.1, ""eff_mean_ms"": 28.715, ""infer_mean_ms"": 28.715}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.13558, ""sap_s"": 0.00292, ""sap_m"": 0.22934, ""sap_l"": 0.32244, ""skip"": 25.58, ""eff_mean_ms"": 28.016, ""infer_mean_ms"": 28.016}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.0971, ""sap_s"": 0.00926, ""sap_m"": 0.02848, ""sap_l"": 0.238, ""skip"": 25.65, ""eff_mean_ms"": 28.005, ""infer_mean_ms"": 28.004}]",1787895231.1,1787895246.701,33.333,30.0,yolo11s,argoverse-hd-val,1787895246
m1_k1_1787895022,1,7,measure,GPU_FIRST,1,NNNN,0.0,0.74,0.08346,0.12619,0.11514,0.09107,0.00356,0.13042,0.43256,-15.468,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10884, ""sap_s"": 0.01136, ""sap_m"": 0.14224, ""sap_l"": 0.56558, ""skip"": 0.68, ""eff_mean_ms"": 18.026, ""infer_mean_ms"": 18.026}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19104, ""sap_s"": 0.00098, ""sap_m"": 0.1735, ""sap_l"": 0.61295, ""skip"": 0.9, ""eff_mean_ms"": 18.116, ""infer_mean_ms"": 18.116}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12143, ""sap_s"": 0.00049, ""sap_m"": 0.18143, ""sap_l"": 0.33912, ""skip"": 0.45, ""eff_mean_ms"": 17.764, ""infer_mean_ms"": 17.764}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08346, ""sap_s"": 0.0014, ""sap_m"": 0.02449, ""sap_l"": 0.2126, ""skip"": 0.91, ""eff_mean_ms"": 17.556, ""infer_mean_ms"": 17.556}]",1787895246.701,1787895257.003,33.333,30.0,yolo11s,argoverse-hd-val,1787895257
m1_k1_1787895022,1,8,measure,GPU_FIRST,0,GGGG,31.5,0.0,0.09181,0.13074,0.11339,0.09586,0.00687,0.14154,0.39267,-3.724,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap"": 0.1053, ""sap_s"": 0.0148, ""sap_m"": 0.13456, ""sap_l"": 0.46598, ""skip"": 30.28, ""eff_mean_ms"": 29.581, ""infer_mean_ms"": 29.58}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap"": 0.20438, ""sap_s"": 0.00151, ""sap_m"": 0.19259, ""sap_l"": 0.62612, ""skip"": 30.56, ""eff_mean_ms"": 29.596, ""infer_mean_ms"": 29.595}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap"": 0.12148, ""sap_s"": 0.00193, ""sap_m"": 0.21453, ""sap_l"": 0.24764, ""skip"": 33.1, ""eff_mean_ms"": 29.46, ""infer_mean_ms"": 29.459}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap"": 0.09181, ""sap_s"": 0.00925, ""sap_m"": 0.02446, ""sap_l"": 0.23095, ""skip"": 32.08, ""eff_mean_ms"": 29.802, ""infer_mean_ms"": 29.801}]",1787895257.003,1787895272.905,33.333,30.0,yolo11s,argoverse-hd-val,1787895272
m1_k1_1787895022,1,8,measure,GPU_FIRST,1,NNNN,0.0,1.24,0.08259,0.12585,0.11488,0.09044,0.00356,0.13015,0.43205,-15.491,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap"": 0.10875, ""sap_s"": 0.01136, ""sap_m"": 0.14216, ""sap_l"": 0.56577, ""skip"": 0.91, ""eff_mean_ms"": 17.846, ""infer_mean_ms"": 17.846}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap"": 0.19107, ""sap_s"": 0.001, ""sap_m"": 0.17341, ""sap_l"": 0.61282, ""skip"": 1.35, ""eff_mean_ms"": 18.125, ""infer_mean_ms"": 18.125}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap"": 0.12101, ""sap_s"": 0.00049, ""sap_m"": 0.18132, ""sap_l"": 0.33843, ""skip"": 1.12, ""eff_mean_ms"": 17.835, ""infer_mean_ms"": 17.835}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap"": 0.08259, ""sap_s"": 0.0014, ""sap_m"": 0.02369, ""sap_l"": 0.21119, ""skip"": 1.59, ""eff_mean_ms"": 17.562, ""infer_mean_ms"": 17.562}]",1787895272.905,1787895283.291,33.333,30.0,yolo11s,argoverse-hd-val,1787895283
