epoch,util_gpu,util_mem,mem_used_mib,power_w
1787892054.344,49,2,3415,171.8
1787892054.545,49,2,3415,171.8
1787892054.745,40,2,3415,169.0
1787892054.946,40,2,3415,169.0
1787892055.146,40,2,3415,169.0
1787892055.346,40,2,3415,166.7
1787892055.547,40,2,3415,166.7
1787892055.747,45,2,3415,168.4
1787892055.948,45,2,3415,168.4
1787892056.148,45,2,3415,168.4
1787892056.349,45,2,3415,172.8
1787892056.549,45,2,3415,172.8
1787892056.749,42,2,3415,168.8
1787892056.950,42,2,3415,168.8
1787892057.150,42,2,3415,168.8
1787892057.351,42,2,3415,171.1
1787892057.551,42,2,3415,171.1
1787892057.751,38,1,3415,172.9
1787892057.952,38,1,3415,172.9
1787892058.153,38,1,3415,172.9
1787892058.353,38,1,3415,139.5
1787892058.554,38,1,3415,139.5
1787892058.754,0,0,3415,97.9
1787892058.955,0,0,3415,97.9
1787892059.155,0,0,3415,97.9
1787892059.355,0,0,3415,95.7
1787892059.556,0,0,3415,95.7
1787892059.756,0,0,3415,86.1
1787892059.957,0,0,3415,86.1
1787892060.157,0,0,3415,86.1
1787892060.358,0,0,3415,73.1
1787892060.559,0,0,3415,73.1
1787892060.759,0,0,3415,64.6
1787892060.960,0,0,3415,64.6
1787892061.160,0,0,3415,64.6
1787892061.361,0,0,3415,64.8
1787892061.561,0,0,3415,64.8
1787892061.762,32,1,3415,94.3
1787892061.962,32,1,3415,94.3
1787892062.163,32,1,3415,94.3
1787892062.363,32,1,3415,133.6
1787892062.564,32,1,3415,133.6
1787892062.764,32,1,3415,141.8
1787892062.965,32,1,3415,141.8
1787892063.165,32,1,3415,141.8
1787892063.366,32,1,3415,146.5
1787892063.566,32,1,3415,146.5
1787892063.766,37,1,3415,150.2
1787892063.967,37,1,3415,150.2
1787892064.167,37,1,3415,150.2
1787892064.368,37,1,3415,151.7
1787892064.568,37,1,3415,151.7
1787892064.769,36,1,3415,151.0
1787892064.969,36,1,3415,151.0
1787892065.170,36,1,3415,151.0
1787892065.370,36,1,3415,149.2
1787892065.571,36,1,3415,149.2
1787892065.771,39,1,3415,148.1
1787892065.972,39,1,3415,148.1
1787892066.172,39,1,3415,148.1
1787892066.373,39,1,3415,147.5
1787892066.573,39,1,3415,147.5
1787892066.774,39,1,3415,148.8
1787892066.974,39,1,3415,148.8
1787892067.174,39,1,3415,148.8
1787892067.375,39,1,3415,145.5
1787892067.575,39,1,3415,145.5
1787892067.776,0,0,3415,113.5
1787892067.976,0,0,3415,113.5
1787892068.176,0,0,3415,113.5
1787892068.377,0,0,3415,76.1
1787892068.577,0,0,3415,76.1
1787892068.778,0,0,3415,65.1
1787892068.978,0,0,3415,65.1
1787892069.178,0,0,3415,65.1
1787892069.379,0,0,3415,65.3
1787892069.579,0,0,3415,65.3
1787892069.780,0,0,3415,65.5
1787892069.981,0,0,3415,65.5
1787892070.181,0,0,3415,65.5
1787892070.382,0,0,3415,65.8
1787892070.582,0,0,3415,65.8
1787892070.783,0,0,3415,66.2
1787892070.983,0,0,3415,66.2
1787892071.184,0,0,3415,66.2
1787892071.384,0,0,3415,80.4
1787892071.585,0,0,3415,80.4
1787892071.785,16,0,3415,104.6
1787892071.986,16,0,3415,104.6
1787892072.186,16,0,3415,104.6
1787892072.387,16,0,3415,111.5
1787892072.587,16,0,3415,111.5
1787892072.788,21,0,3415,111.2
1787892072.988,21,0,3415,111.2
1787892073.188,21,0,3415,111.2
1787892073.389,21,0,3415,111.2
1787892073.589,21,0,3415,111.2
1787892073.790,19,0,3415,112.3
1787892073.990,19,0,3415,112.3
1787892074.191,19,0,3415,112.3
1787892074.391,19,0,3415,112.1
1787892074.591,19,0,3415,112.1
1787892074.792,18,0,3415,110.2
1787892074.992,18,0,3415,110.2
1787892075.193,18,0,3415,110.2
1787892075.393,18,0,3415,108.9
1787892075.593,18,0,3415,108.9
1787892075.794,18,0,3415,109.4
1787892075.994,18,0,3415,109.4
1787892076.195,18,0,3415,109.4
1787892076.395,18,0,3415,110.5
1787892076.596,18,0,3415,110.5
1787892076.796,0,0,3415,93.7
1787892076.996,0,0,3415,93.7
1787892077.197,0,0,3415,93.7
1787892077.397,0,0,3415,74.6
1787892077.597,0,0,3415,74.6
1787892077.798,0,0,3415,64.9
1787892077.998,0,0,3415,64.9
1787892078.199,0,0,3415,64.9
1787892078.399,0,0,3415,64.8
1787892078.600,0,0,3415,64.8
1787892078.800,0,0,3415,64.9
1787892079.001,0,0,3415,64.9
1787892079.201,0,0,3415,64.9
1787892079.402,0,0,3415,65.1
1787892079.602,0,0,3415,65.1
1787892079.803,0,0,3415,65.1
1787892080.003,0,0,3415,65.1
1787892080.204,0,0,3415,65.1
1787892080.404,0,0,3415,64.9
1787892080.605,0,0,3415,64.9
1787892080.805,0,0,3415,64.8
1787892081.006,0,0,3415,64.8
1787892081.206,0,0,3415,64.8
1787892081.407,0,0,3415,64.8
1787892081.607,0,0,3415,64.8
1787892081.808,0,0,3415,65.0
1787892082.008,0,0,3415,65.0
1787892082.209,0,0,3415,65.0
1787892082.409,0,0,3415,65.1
1787892082.609,0,0,3415,65.1
1787892082.810,0,0,3415,64.8
1787892083.010,0,0,3415,64.8
1787892083.211,0,0,3415,64.6
1787892083.411,0,0,3415,64.6
1787892083.612,0,0,3415,64.6
1787892083.812,0,0,3415,64.6
1787892084.013,0,0,3415,64.6
1787892084.213,0,0,3415,64.6
1787892084.414,0,0,3415,64.6
1787892084.614,0,0,3415,64.6
1787892084.815,0,0,3415,64.7
1787892085.015,0,0,3415,64.7
1787892085.215,0,0,3415,65.0
1787892085.416,0,0,3415,65.0
1787892085.616,0,0,3415,65.0
1787892085.817,0,0,3415,65.4
1787892086.017,0,0,3415,65.4
1787892086.218,0,0,3415,65.5
1787892086.418,0,0,3415,65.5
1787892086.619,0,0,3415,65.5
1787892086.819,0,0,3415,65.5
1787892087.020,0,0,3415,65.5
1787892087.220,0,0,3415,65.4
1787892087.421,0,0,3415,65.4
1787892087.621,0,0,3415,65.4
1787892087.822,0,0,3415,65.2
1787892088.022,0,0,3415,65.2
1787892088.222,0,0,3415,67.0
1787892088.423,0,0,3415,67.0
1787892088.623,0,0,3415,67.0
1787892088.824,0,0,3415,66.9
1787892089.024,0,0,3415,66.9
1787892089.225,0,0,3415,64.3
1787892089.425,0,0,3415,64.3
1787892089.626,0,0,3415,64.3
1787892089.826,0,0,3415,63.2
1787892090.027,0,0,3415,63.2
1787892090.227,0,0,3415,63.1
1787892090.428,0,0,3415,63.1
1787892090.628,0,0,3415,63.1
1787892090.829,88,5,3415,87.5
1787892091.029,88,5,3415,87.5
1787892091.230,88,5,3415,172.9
1787892091.430,88,5,3415,172.9
1787892091.631,88,5,3415,172.9
1787892091.831,74,5,3415,227.4
1787892092.032,74,5,3415,227.4
1787892092.232,74,5,3415,231.8
1787892092.432,74,5,3415,231.8
1787892092.633,74,5,3415,231.8
1787892092.833,76,5,3415,235.3
1787892093.034,76,5,3415,235.3
1787892093.234,76,5,3415,240.1
1787892093.435,76,5,3415,240.1
1787892093.636,76,5,3415,240.1
1787892093.836,61,4,3415,242.3
1787892094.036,61,4,3415,242.3
1787892094.237,61,4,3415,240.0
1787892094.437,61,4,3415,240.0
1787892094.638,61,4,3415,240.0
1787892094.838,80,6,3415,242.3
