run_id,condition,bg_level,block,block_kind,order,cell_index,placement,gpu_dm_pct,npu_dm_pct,worst_sap,mean_sap,cpu_sys_mean,cpu_sys_p99,cpu_proc_mean,cpu_proc_p99,cpu_maxcore_p99,gpu_util_mean,n_util_samples,per_stream_json,t_start,t_end,wall_s,period_ms,fps,detector,dataset,timestamp
m2_L3VLM_1787898063,L3VLM,L3_vlm,-1,warmup,GPU_FIRST,0,GGGG,98.81,0.0,0.01742,0.0488,9.8,28.8,212.0,566.1,100.0,90.8,187,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap_5095"": 0.03268768920098275, ""sap_s"": 0.003286483862832725, ""sap_m"": 0.02490567789289658, ""sap_l"": 0.159213834686099, ""map_5095"": 0.019162463214194216, ""latency_mean"": 317.17956633794876, ""frame_skip_pct"": 100.0}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap_5095"": 0.12515089030701765, ""sap_s"": 0.0005932903256087323, ""sap_m"": 0.15978471691544255, ""sap_l"": 0.3213612496052877, ""map_5095"": 0.026290004097035025, ""latency_mean"": 364.8565610249837, ""frame_skip_pct"": 100.0}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap_5095"": 0.01741669677918884, ""sap_s"": 0.0002503821301951115, ""sap_m"": 0.026286571917151728, ""sap_l"": 0.020159054700123448, ""map_5095"": 0.03767804601269312, ""latency_mean"": 304.1022278013684, ""frame_skip_pct"": 95.23809523809524}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap_5095"": 0.019933073577722296, ""sap_s"": 0.002413993537787241, ""sap_m"": 0.0025078755181952776, ""sap_l"": 0.0509474415646396, ""map_5095"": 0.03385377716280478, ""latency_mean"": 319.69248621087326, ""frame_skip_pct"": 100.0}]",1787898063.912,1787898083.875,19.96,33.333,30.0,yolo11s,argoverse-hd-val,1787898083
m2_L3VLM_1787898063,L3VLM,L3_vlm,-1,warmup,GPU_FIRST,1,NNNN,0.0,0.57,0.08322,0.12613,21.3,55.9,479.7,695.4,100.0,81.8,109,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap_5095"": 0.10892379844029036, ""sap_s"": 0.01134253440766053, ""sap_m"": 0.14183284583401767, ""sap_l"": 0.565786719826009, ""map_5095"": 0.1329182265465174, ""latency_mean"": 18.36849779637365, ""frame_skip_pct"": 0.45558086560364464}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap_5095"": 0.1912397354553569, ""sap_s"": 0.0010092521345301374, ""sap_m"": 0.17332559598989883, ""sap_l"": 0.6139537857153599, ""map_5095"": 0.19963837820901023, ""latency_mean"": 18.542410818378578, ""frame_skip_pct"": 0.2247191011235955}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap_5095"": 0.12113211150695338, ""sap_s"": 0.0004862505481317363, ""sap_m"": 0.1821041668067111, ""sap_l"": 0.3380528365984632, ""map_5095"": 0.28985174567034117, ""latency_mean"": 18.162136399344114, ""frame_skip_pct"": 0.898876404494382}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap_5095"": 0.08322034886765231, ""sap_s"": 0.0013976075026857521, ""sap_m"": 0.02444735321862771, ""sap_l"": 0.2121793043832381, ""map_5095"": 0.22682720698303097, ""latency_mean"": 18.111037773532043, ""frame_skip_pct"": 0.683371298405467}]",1787898083.957,1787898096.214,12.26,33.333,30.0,yolo11s,argoverse-hd-val,1787898096
m2_L3VLM_1787898063,L3VLM,L3_vlm,0,measure,GPU_FIRST,0,GGGG,97.62,0.0,0.01679,0.04832,9.2,24.7,214.6,583.0,100.0,89.1,174,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap_5095"": 0.028461886752149296, ""sap_s"": 0.001889497363400025, ""sap_m"": 0.02102558826371569, ""sap_l"": 0.14186183905311983, ""map_5095"": 0.018584326751854834, ""latency_mean"": 366.3027146283318, ""frame_skip_pct"": 100.0}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap_5095"": 0.12483532050419852, ""sap_s"": 0.0002584216357261518, ""sap_m"": 0.15578840823559353, ""sap_l"": 0.3510670920624655, ""map_5095"": 0.02866151413275093, ""latency_mean"": 316.48242473602295, ""frame_skip_pct"": 100.0}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap_5095"": 0.01679434484972747, ""sap_s"": 0.00022585207829538715, ""sap_m"": 0.0241680584972827, ""sap_l"": 0.020221645831828138, ""map_5095"": 0.03835419991473052, ""latency_mean"": 331.9533348083496, ""frame_skip_pct"": 100.0}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap_5095"": 0.023175516262330092, ""sap_s"": 0.0018951540891341142, ""sap_m"": 0.0032684787095289365, ""sap_l"": 0.05685748548594619, ""map_5095"": 0.034095892511643126, ""latency_mean"": 294.5594106401716, ""frame_skip_pct"": 90.47619047619048}]",1787898096.283,1787898114.74,18.46,33.333,30.0,yolo11s,argoverse-hd-val,1787898114
m2_L3VLM_1787898063,L3VLM,L3_vlm,0,measure,GPU_FIRST,1,NNNN,0.0,0.73,0.0833,0.12619,20.5,32.8,480.1,690.2,100.0,80.1,108,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap_5095"": 0.10886337003665106, ""sap_s"": 0.011261502520891802, ""sap_m"": 0.14197905129543256, ""sap_l"": 0.5651896853451124, ""map_5095"": 0.1329182265465174, ""latency_mean"": 17.546983949144227, ""frame_skip_pct"": 0.45558086560364464}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap_5095"": 0.1911373470196674, ""sap_s"": 0.0009980746925491888, ""sap_m"": 0.17328239547799826, ""sap_l"": 0.6132493194517808, ""map_5095"": 0.19963837820901023, ""latency_mean"": 17.751629432935392, ""frame_skip_pct"": 1.348314606741573}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap_5095"": 0.12144877625847708, ""sap_s"": 0.0004862505481317363, ""sap_m"": 0.18158191756669567, ""sap_l"": 0.33899176448623275, ""map_5095"": 0.28985174567034117, ""latency_mean"": 17.28859537103203, ""frame_skip_pct"": 0.2247191011235955}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap_5095"": 0.08330137463400332, ""sap_s"": 0.001399455901811379, ""sap_m"": 0.024159792649189143, ""sap_l"": 0.21241645923273794, ""map_5095"": 0.22682720698303097, ""latency_mean"": 17.3122079062842, ""frame_skip_pct"": 0.9111617312072893}]",1787898114.823,1787898127.013,12.19,33.333,30.0,yolo11s,argoverse-hd-val,1787898127
m2_L3VLM_1787898063,L3VLM,L3_vlm,1,measure,NPU_FIRST,0,NNNN,0.0,0.96,0.08317,0.12596,21.3,39.1,490.9,697.7,100.0,85.7,106,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap_5095"": 0.10846700639466965, ""sap_s"": 0.011200598952356589, ""sap_m"": 0.14106664534877972, ""sap_l"": 0.5580453123475317, ""map_5095"": 0.1329182265465174, ""latency_mean"": 17.81249752348811, ""frame_skip_pct"": 1.366742596810934}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap_5095"": 0.19100053661151845, ""sap_s"": 0.0010171841894549762, ""sap_m"": 0.1733525609809258, ""sap_l"": 0.6139355658690946, ""map_5095"": 0.19963837820901023, ""latency_mean"": 17.972351459974654, ""frame_skip_pct"": 1.1235955056179776}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap_5095"": 0.1211914604824236, ""sap_s"": 0.0004862505481317363, ""sap_m"": 0.18158458415117118, ""sap_l"": 0.3385508595247256, ""map_5095"": 0.28985174567034117, ""latency_mean"": 17.685479796334597, ""frame_skip_pct"": 0.898876404494382}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap_5095"": 0.0831735538560118, ""sap_s"": 0.001399455901811379, ""sap_m"": 0.023759980832476657, ""sap_l"": 0.21237802227911431, ""map_5095"": 0.22682720698303097, ""latency_mean"": 17.575686504737664, ""frame_skip_pct"": 0.45558086560364464}]",1787898127.049,1787898139.328,12.28,33.333,30.0,yolo11s,argoverse-hd-val,1787898139
m2_L3VLM_1787898063,L3VLM,L3_vlm,1,measure,NPU_FIRST,1,GGGG,98.53,0.0,0.01389,0.04743,9.3,25.0,214.9,598.7,100.0,87.0,187,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap_5095"": 0.03203354791984919, ""sap_s"": 0.002388678196926766, ""sap_m"": 0.02244123747152931, ""sap_l"": 0.15785799151168847, ""map_5095"": 0.018797107415895953, ""latency_mean"": 346.0928334130181, ""frame_skip_pct"": 100.0}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap_5095"": 0.1260944631528506, ""sap_s"": 0.0007286095441421038, ""sap_m"": 0.15699126410017575, ""sap_l"": 0.3680050058713573, ""map_5095"": 0.026011263135390005, ""latency_mean"": 316.0301937776453, ""frame_skip_pct"": 94.11764705882354}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap_5095"": 0.013889780019350586, ""sap_s"": 0.00028052805280528054, ""sap_m"": 0.018089938420544457, ""sap_l"": 0.017435613011144217, ""map_5095"": 0.04073349397987341, ""latency_mean"": 336.6985619068146, ""frame_skip_pct"": 100.0}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap_5095"": 0.017684882441244002, ""sap_s"": 0.0025168657060213634, ""sap_m"": 0.00189815355559817, ""sap_l"": 0.04767652682798084, ""map_5095"": 0.02818171929572796, ""latency_mean"": 319.3712830543518, ""frame_skip_pct"": 100.0}]",1787898139.338,1787898159.372,20.03,33.333,30.0,yolo11s,argoverse-hd-val,1787898159
m2_L3VLM_1787898063,L3VLM,L3_vlm,2,measure,NPU_FIRST,0,NNNN,0.0,1.13,0.08253,0.1255,21.1,29.8,496.0,665.7,100.0,79.9,105,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""NPU"", ""sap_5095"": 0.10843910446761035, ""sap_s"": 0.011215833993747718, ""sap_m"": 0.1409803713887277, ""sap_l"": 0.5603200004419792, ""map_5095"": 0.1329182265465174, ""latency_mean"": 17.903897648248694, ""frame_skip_pct"": 1.8223234624145785}, {""stream_id"": 1, ""sid"": 22, ""device"": ""NPU"", ""sap_5095"": 0.19120204662543838, ""sap_s"": 0.0010249945895278243, ""sap_m"": 0.17338878943933556, ""sap_l"": 0.6135567122070137, ""map_5095"": 0.19963837820901023, ""latency_mean"": 17.996341726753148, ""frame_skip_pct"": 0.898876404494382}, {""stream_id"": 2, ""sid"": 3, ""device"": ""NPU"", ""sap_5095"": 0.11983347955542031, ""sap_s"": 0.00046159552930082927, ""sap_m"": 0.17882535860736207, ""sap_l"": 0.3384585173995433, ""map_5095"": 0.28985174567034117, ""latency_mean"": 17.424915077980984, ""frame_skip_pct"": 0.6741573033707865}, {""stream_id"": 3, ""sid"": 21, ""device"": ""NPU"", ""sap_5095"": 0.08253239661738253, ""sap_s"": 0.0014004298188156703, ""sap_m"": 0.023394087240969114, ""sap_l"": 0.21177390040745045, ""map_5095"": 0.22682720698303097, ""latency_mean"": 17.63902655495055, ""frame_skip_pct"": 1.1389521640091116}]",1787898159.453,1787898171.577,12.12,33.333,30.0,yolo11s,argoverse-hd-val,1787898171
m2_L3VLM_1787898063,L3VLM,L3_vlm,2,measure,NPU_FIRST,1,GGGG,100.0,0.0,0.01715,0.04774,9.3,24.2,215.0,543.5,100.0,88.2,187,"[{""stream_id"": 0, ""sid"": 2, ""device"": ""GPU"", ""sap_5095"": 0.028975763378210704, ""sap_s"": 0.003436182917262519, ""sap_m"": 0.020918410877308242, ""sap_l"": 0.14268818791304866, ""map_5095"": 0.019810847229173985, ""latency_mean"": 307.68530709402904, ""frame_skip_pct"": 100.0}, {""stream_id"": 1, ""sid"": 22, ""device"": ""GPU"", ""sap_5095"": 0.12390933759634573, ""sap_s"": 0.0004254297991962858, ""sap_m"": 0.15576556394889246, ""sap_l"": 0.34226563019035505, ""map_5095"": 0.026625654321960828, ""latency_mean"": 306.6699504852295, ""frame_skip_pct"": 100.0}, {""stream_id"": 2, ""sid"": 3, ""device"": ""GPU"", ""sap_5095"": 0.017154877679066503, ""sap_s"": 0.0005549437778249501, ""sap_m"": 0.037957714241071104, ""sap_l"": 0.020466378524476008, ""map_5095"": 0.04176862835562874, ""latency_mean"": 314.85747036181, ""frame_skip_pct"": 100.0}, {""stream_id"": 3, ""sid"": 21, ""device"": ""GPU"", ""sap_5095"": 0.020902752526556004, ""sap_s"": 0.003869335884341839, ""sap_m"": 0.002604356933606808, ""sap_l"": 0.05393143412165561, ""map_5095"": 0.03427005550903225, ""latency_mean"": 265.69864624424986, ""frame_skip_pct"": 100.0}]",1787898171.58,1787898191.562,19.98,33.333,30.0,yolo11s,argoverse-hd-val,1787898191
