epoch,util_gpu,util_mem,mem_used_mib,power_w
1787891211.237,71,8,3811,238.7
1787891211.437,68,8,3811,232.3
1787891211.638,68,8,3817,232.3
1787891211.838,68,8,3817,232.3
1787891212.038,68,8,3817,231.4
1787891212.239,68,8,3817,231.4
1787891212.439,75,9,3817,235.5
1787891212.640,75,9,3817,235.5
1787891212.840,75,9,3817,235.5
1787891213.041,75,9,3817,236.2
1787891213.241,75,9,3817,236.2
1787891213.442,65,8,3817,234.4
1787891213.642,65,8,3816,234.4
1787891213.842,65,8,3816,234.4
1787891214.043,65,8,3821,231.4
1787891214.243,65,8,3821,231.4
1787891214.444,69,7,3821,228.1
1787891214.644,69,7,3821,228.1
1787891214.845,69,7,3821,228.1
1787891215.045,69,7,3821,228.2
1787891215.245,69,7,3821,228.2
1787891215.446,72,8,3847,225.3
1787891215.646,72,8,3846,225.3
1787891215.847,72,8,3846,225.3
1787891216.047,72,8,3852,227.3
1787891216.248,72,8,3853,227.3
1787891216.448,88,8,3853,229.4
1787891216.648,88,8,3852,229.4
1787891216.849,88,8,3852,229.4
1787891217.050,88,8,3852,244.4
1787891217.250,88,8,3879,244.4
1787891217.450,78,9,3879,251.4
1787891217.651,78,9,3879,251.4
1787891217.851,78,9,3879,251.4
1787891218.052,78,9,3879,248.6
1787891218.252,78,9,3879,248.6
1787891218.453,79,9,3879,252.5
1787891218.653,79,9,3875,252.5
1787891218.854,79,9,3875,252.5
1787891219.054,79,9,3875,258.2
1787891219.254,79,9,3875,258.2
1787891219.455,81,9,3875,254.3
1787891219.655,81,9,3874,254.3
1787891219.856,81,9,3874,254.3
1787891220.056,81,9,3874,253.3
1787891220.257,81,9,3874,253.3
1787891220.457,85,10,3874,255.2
1787891220.657,85,10,3875,255.2
1787891220.858,85,10,3875,255.2
1787891221.058,85,10,3871,255.4
1787891221.259,85,10,3871,255.4
1787891221.459,87,10,3871,259.6
1787891221.659,87,10,3870,259.6
1787891221.860,87,10,3866,259.6
1787891222.061,87,10,3866,197.8
1787891222.261,87,10,3858,197.8
1787891222.462,0,0,3858,115.7
1787891222.662,0,0,3833,115.7
1787891222.863,0,0,3833,115.7
1787891223.064,0,0,3833,98.4
1787891223.264,0,0,3833,98.4
1787891223.465,88,8,3833,120.0
1787891223.665,88,8,3833,120.0
1787891223.866,88,8,3833,120.0
1787891224.066,88,8,3835,176.8
1787891224.266,88,8,3834,176.8
1787891224.467,70,7,3834,223.5
1787891224.667,70,7,3834,223.5
1787891224.868,70,7,3834,223.5
1787891225.068,70,7,3828,218.8
1787891225.269,70,7,3828,218.8
1787891225.469,68,7,3828,220.3
1787891225.670,68,7,3827,220.3
1787891225.870,68,7,3827,220.3
1787891226.070,68,7,3828,222.6
1787891226.271,68,7,3828,222.6
1787891226.471,69,7,3828,227.2
1787891226.672,69,7,3828,227.2
1787891226.872,69,7,3820,227.2
1787891227.073,69,7,3820,230.3
1787891227.273,69,7,3820,230.3
1787891227.473,70,8,3820,232.5
1787891227.674,70,8,3820,232.5
1787891227.874,70,8,3820,232.5
