epoch,util_gpu,util_mem,mem_used_mib,power_w
1782309833.170,76,11,4874,272.7
1782309833.370,76,11,4874,272.7
1782309833.570,76,11,4874,272.7
1782309833.771,72,10,4874,268.8
1782309833.971,72,10,4874,268.8
1782309834.172,72,10,4874,268.7
1782309834.372,72,10,4874,268.7
1782309834.573,72,10,4874,268.7
1782309834.773,73,10,4874,271.8
1782309834.973,73,10,4874,271.8
1782309835.174,73,10,4874,276.9
1782309835.374,73,10,4874,276.9
1782309835.575,73,10,4874,276.9
1782309835.775,71,10,4874,275.2
1782309835.976,71,10,4874,275.2
1782309836.176,71,10,4874,269.3
1782309836.377,71,10,4874,269.3
1782309836.577,71,10,4874,269.3
1782309836.778,75,11,4874,264.1
1782309836.978,75,11,4874,264.1
1782309837.178,75,11,4874,261.3
1782309837.379,75,11,4874,261.3
1782309837.579,75,11,4874,261.3
1782309837.780,78,12,4874,268.8
1782309837.980,78,12,4874,268.8
1782309838.181,78,12,4874,274.5
1782309838.381,78,12,4874,274.5
1782309838.581,78,12,4874,274.5
1782309838.782,74,10,4874,273.4
1782309838.982,74,10,4874,273.4
1782309839.183,74,10,4874,274.5
1782309839.383,74,10,4874,274.5
1782309839.584,74,10,4874,274.5
1782309839.784,70,11,4874,274.2
1782309839.985,70,11,4874,274.2
1782309840.185,70,11,4874,276.9
1782309840.386,70,11,4874,276.9
1782309840.586,70,11,4874,276.9
1782309840.786,74,11,4874,280.2
1782309840.987,74,11,4874,280.2
1782309841.187,74,11,4874,275.8
1782309841.388,74,11,4874,275.8
1782309841.588,74,11,4874,275.8
1782309841.789,75,12,4874,274.7
1782309841.989,75,12,4874,274.7
1782309842.190,75,12,4874,273.7
1782309842.390,75,12,4874,273.7
1782309842.591,75,12,4874,273.7
1782309842.791,66,9,4874,266.0
1782309842.991,66,9,4874,266.0
1782309843.192,66,9,4874,266.4
1782309843.392,66,9,4874,266.4
1782309843.593,66,9,4874,266.4
1782309843.793,0,0,4874,242.5
1782309843.994,0,0,4874,242.5
1782309844.195,0,0,4874,166.9
1782309844.395,0,0,4874,166.9
1782309844.596,0,0,4874,166.9
1782309844.796,0,0,4874,98.3
1782309844.997,0,0,4874,98.3
1782309845.198,0,0,4874,98.2
1782309845.398,0,0,4874,98.2
1782309845.599,0,0,4874,88.7
1782309845.799,0,0,4874,88.7
1782309846.000,0,0,4874,88.7
1782309846.201,0,0,4874,73.9
1782309846.401,0,0,4874,73.9
1782309846.602,0,0,4874,70.7
1782309846.802,0,0,4874,70.7
1782309847.003,0,0,4874,70.7
1782309847.203,0,0,4874,138.6
1782309847.404,0,0,4874,138.6
1782309847.604,71,10,4874,233.2
1782309847.804,71,10,4874,233.2
1782309848.005,71,10,4874,233.2
1782309848.205,71,10,4874,278.7
1782309848.406,71,10,4874,278.7
1782309848.606,75,11,4874,276.8
1782309848.807,75,11,4874,276.8
1782309849.007,75,11,4874,276.8
1782309849.208,75,11,4874,270.5
1782309849.408,75,11,4874,270.5
1782309849.608,76,11,4874,266.4
1782309849.809,76,11,4874,266.4
1782309850.009,76,11,4874,266.4
1782309850.210,76,11,4874,271.6
1782309850.410,76,11,4874,271.6
1782309850.610,73,11,4874,272.4
1782309850.811,73,11,4874,272.4
1782309851.011,73,11,4874,272.4
