timestamp,combination,total_fps,view1_fps,view2_fps,view3_fps,view4_fps,view1_infer_ms,view2_infer_ms,view3_infer_ms,view4_infer_ms,drop_rate_fps,v_score
2026-04-21 05:51:41,combination_stable,16.22,0.92,1.10,7.78,6.42,1090.91,910.72,128.55,155.67,0.0000,0.000000
2026-04-21 05:51:42,combination_stable,26.36,0.92,1.10,8.08,16.26,1090.91,910.72,123.70,61.48,0.0000,0.000000
2026-04-21 05:51:43,combination_stable,17.42,0.91,0.93,6.76,8.82,1094.59,1069.81,147.99,113.41,0.0000,0.000000
2026-04-21 05:51:44,combination_stable,21.34,0.91,0.93,7.65,11.84,1094.59,1069.81,130.64,84.47,0.0000,0.000000
2026-04-21 05:51:45,combination_stable,21.73,1.00,1.04,7.73,11.96,995.50,963.65,129.40,83.60,0.0000,0.000000
2026-04-21 05:51:46,combination_stable,24.72,1.00,1.04,8.49,14.19,995.50,963.65,117.82,70.49,0.0000,0.000000
2026-04-21 05:51:47,combination_stable,22.70,1.03,1.08,8.26,12.33,968.49,929.60,121.03,81.10,0.0000,0.000000
2026-04-21 05:51:48,combination_stable,24.87,1.03,1.08,8.90,13.86,968.49,929.60,112.36,72.16,0.0000,0.000000
2026-04-21 05:51:49,combination_stable,22.89,1.04,1.08,8.52,12.26,961.44,928.78,117.41,81.56,0.0000,0.000000
2026-04-21 05:51:50,combination_stable,24.60,1.04,1.08,9.12,13.36,961.44,928.78,109.66,74.84,0.0000,0.000000
2026-04-21 05:51:51,combination_stable,23.76,1.06,1.10,8.98,12.62,940.07,911.08,111.39,79.24,0.0000,0.000000
2026-04-21 05:51:52,combination_stable,25.15,1.06,1.10,9.42,13.56,940.07,911.08,106.10,73.75,0.0000,0.000000
2026-04-21 05:51:53,combination_stable,23.83,1.07,1.09,9.02,12.65,933.12,913.76,110.88,79.06,0.0000,0.000000
2026-04-21 05:51:54,combination_stable,24.85,1.07,1.09,9.35,13.34,933.12,913.76,106.99,74.98,0.0000,0.000000
2026-04-21 05:51:55,combination_stable,23.03,1.05,1.09,8.95,11.93,949.32,918.81,111.68,83.80,0.0000,0.000000
2026-04-21 05:51:56,combination_stable,24.22,1.05,1.09,9.49,12.59,949.32,918.81,105.41,79.40,0.0000,0.000000
2026-04-21 05:51:57,combination_stable,23.42,1.07,1.13,9.25,11.97,937.58,888.62,108.12,83.51,0.0000,0.000000
2026-04-21 05:51:58,combination_stable,24.42,1.07,1.13,9.71,12.51,937.58,888.62,102.94,79.91,0.0000,0.000000
2026-04-21 05:51:59,combination_stable,24.09,1.09,1.15,9.58,12.26,914.64,867.28,104.44,81.53,0.0000,0.000000
2026-04-21 05:52:00,combination_stable,25.02,1.09,1.15,10.00,12.77,914.64,867.28,99.98,78.31,0.0000,0.000000
2026-04-21 05:52:01,combination_stable,24.88,1.11,1.18,9.95,12.63,900.67,847.92,100.46,79.16,0.0000,0.000000
2026-04-21 05:52:02,combination_stable,25.80,1.11,1.18,10.37,13.13,900.67,847.92,96.39,76.14,0.0000,0.000000
2026-04-21 05:52:03,combination_stable,24.45,1.11,1.18,9.82,12.33,900.95,845.38,101.82,81.08,0.0000,0.000000
2026-04-21 05:52:04,combination_stable,25.25,1.11,1.18,10.20,12.75,900.95,845.38,98.00,78.41,0.0000,0.000000
2026-04-21 05:52:05,combination_stable,25.03,1.14,1.22,10.21,12.45,880.92,817.17,97.91,80.29,0.0000,0.000000
